food_id,shortname_eng
9464,Kinder Bueno
9465,Chocolate
9466,Chocolate
9467,Chocolate
9468,Kif Kef
9469,Chocolate
9470,Chocolate
9471,Chocolate
9472,Kif Kef
9473,Sesame Snack
9474,Chocolate
9475,Coated Wafers
9476,Sugar Free Chocolate
9477,Chocolate
9478,Sugar Free Chocolate
9479,Marzipan
9480,Marzipan
9481,Chocolate
9482,Chocolate
9483,Chocolate chips
9484,Dark Chocolate
9485,Dark Chocolate
9486,Dark Chocolate
9487,Chocolate
9488,Dark Chocolate
9489,White Chocolate
9490,Mekupelet
9492,Corn snack
9493,White Chocolate
9494,White Chocolate
9495,White Chocolate
9496,White Chocolate
9497,White Chocolate
9498,Chocolate
9499,White Chocolate
9500,Chocolate
9501,Chocolate
9502,Chocolate
9503,Chocolate
9504,Chocolate
9505,Sugar Free Chocolate
9506,Sugar Free Chocolate
9507,Chocolate
9508,Chocolate
9509,Coconut Snack
9510,Coconut Snack
9511,Coconut Snack
9512,Krembo
9513,Kinder Surprise
9514,Coconut Snack
9515,Coconut Snack
9516,Sweet snack
9517,Sweet snack
9518,Sweet snack
9519,Chocolate
9520,Candied fruit peel
9521,Coated citrus peel
9522,Dried apricot
9523,Coated cherries
9524,Coated Strawberry
9525,Snickers
9526,Halva
9527,Halva
9528,Sugar Free Halva
9529,Halva
9530,Halva
9531,Halva
9532,Arisa
9533,Burma
9534,Sprinkles
9535,Licorice candy
9536,Marshmallow
9537,Nougat Snack
9538,Nougat Snack
9539,Mars
9540,Mars
9541,Nougat Snack
9542,Chocolate
9543,Coated nuts
9544,Coated nuts
9545,Wafer sticks
9546,Pecans
9547,Coated peanuts
9548,Peanut M&M'S
9549,Peanut Butter M&M'S
9550,Coated peanuts
9551,Coated peanuts
9552,Peanuts Bar
9553,Peanuts
9554,Coated peanuts
9555,Peanuts
9556,Coated peanuts
9557,Peanuts
9558,Coated peanuts
9559,Coated Wafers
9560,Coated peanuts
9561,Reeses
9562,Reeses
9563,Chocolate
9564,Chocolate
9565,Chocolate
9566,Chocolate
9567,Coconut Snack
9568,Chocolate
9569,Dark Chocolate
9570,Dark Chocolate
9571,Chocolate
9572,Covered raisins
9573,Covered raisins
9574,Covered raisins
9575,Covered raisins
9576,Sesame Snack
9577,Sugar Free Sesame Snack
9578,Jelly
9579,Gumdrops
9580,Gumdrops
9581,Candies
9582,Mentos
9583,Butterscotch candies
9584,Wether's original
9585,Lollipop
9586,Turkish delight
9587,Sprinkles
9588,Colorful Sprinkles
9589,Chocolate candies
9590,M&M'S
9591,Chocolate candies
9592,Toffee
9593,Toffee
9594,Sugar free Toffee
9595,Toffee
9596,Toffee
9597,Chocolate
9598,Diet Candies
9599,Gumdrops
9600,Diet Candies
9601,Sugar free candies
9602,Sugar free candies
9603,Diet Candies
9604,Sugar free candies
9605,Yogurt candies
9606,Sugar free candies
9607,Sugar free candies
9608,Gum
9609,Gum
9610,Sugar Free Gum
9611,Sugar Free Gum
9612,Gum
9613,Gum
9614,Coffee
9615,Coffee
9617,Coffee
9618,Coffee
9619,Coffee
9620,Coffee
9621,Coffee
9622,Coffee
9625,Sweetened coffee
9627,Cappuccino
9628,Cappuccino
9632,Coffee
9637,Rice drink
9638,Lamb
9640,Tea with sugar
9641,Tea
9642,Diet Ice Tea
9643,Ice Tea
9644,Tea
9645,Tea
9646,Tea
9647,Tea
9648,Tea
9649,Tea
9650,Tea
9651,Tea
9652,Tea
9653,Flavored Waters
9654,Soda water
9655,Coke
9656,Diet Coke
9657,Coke
9658,Diet Coke
9659,Fruit Drink
9660,Fruit Drink
9661,Diet Fruit Drink
9662,Fruit Drink
9663,Lemonade and mint
9664,Fruit Drink
9665,Ginger ale
9666,Soft drink
9667,Apple juice
9668,Fruit Drink
9669,Grape juice
9670,Grape juice
9671,Fruit Drink
9672,Grapefruit juice
9673,Fruit Drink
9674,Mango Drink
9675,Diet Fruit Drink
9676,Lemonade
9677,Diet Lemonade
9678,Lemonade
9679,Lemon juice
9680,Lemonade
9681,Fruit Drink
9682,Orange juice
9683,Diet Fruit Drink
9684,Fruit Drink
9685,Diet Fruit Drink
9686,Fruit Drink
9687,Fruit Drink
9688,Fruit Drink
9689,Fruit Drink
9690,Fruit Drink
9691,Raspberry juice
9692,Diet Fruit Drink
9693,Fruit Drink
9694,Fruit Drink
9695,Fruit Drink
9696,Fruit Drink
9697,Fruit Drink
9698,Pina Colada
9699,Diet Fruit Drink
9700,Diet juice
9701,Diet Fruit Drink
9702,Fruit Drink
9703,Mango Drink
9704,Fruit Drink
9705,Apple juice
9706,Fruit Drink
9707,Fruit Drink
9708,Smoothies
9709,Fruit Drink
9710,Fruit Drink
9711,Diet Fruit syrup
9712,Fruit syrup
9713,Fruit syrup
9714,Diet Fruit syrup
9715,Diet Fruit syrup
9716,Fruit syrup
9717,Fruit syrup
9718,Fruit Drink
9719,Isotonic drink
9720,Dietary Supplement
9721,Red Bull
9722,Energy Drink
9725,Fruit Drink
9726,Malt beverage
9727,Diet Malt beverage
9728,Shandy
9729,Beer
9730,Light Beer
9731,Dark Beer
9732,Liqueur
9733,Cocktail
9734,Cocktail
9735,Cocktail
9736,Cocktail
9737,Cocktail
9738,Cocktail
9739,Gin and tonic
9740,Margarita
9741,Martini
9742,Rum and Coke
9743,Pina Colada
9744,Cocktail
9745,Cocktail
9746,Fruit punch
9747,Liqueur
9748,Wine
9749,Rice wine
9750,Wine
9751,Dessert Wine
9752,Sweet wine
9753,Sangria
9754,Brandy
9755,Whiskey
9756,Gin and tonic
9757,Rum
9758,Vodka or Arak
9759,Alcohol
9760,Water
9761,Water
9765,Lemon juice
9766,Lemon juice
9767,Potatoes
9768,Potatoes
9769,Potatoes
9770,Potatoes
9771,Potatoes
9772,Potatoes
9773,Potatoes
9774,Potatoes
9775,Potatoes
9776,Potatoes
9777,Potatoes
9778,Potatoes
9779,Potatoes
9780,Potatoes
9781,Potatoes
9782,Potatoes
9783,Potatoes
9784,Potatoes
9785,Potatoes
9786,Potatoes
9787,Potatoes
9788,Tomatoes
9789,Stuffed Potatoes
9790,Tomatoes
9791,Stuffed Potatoes
9792,Stuffed tomatoes
9795,Eggplant
9796,Mushrooms
9797,Zucchini
9798,Zucchini
9799,Cooked eggplant
9800,Roasted eggplant
9801,Seaweeds
9802,Cooked zucchini
9803,Cooked eggplant
9804,Fried eggplant
9805,Cooked eggplant
9806,Grilled zucchini
9807,Cooked zucchini
9808,Zucchini
9809,Steamed zucchini
9810,Stuffed Zucchini
9811,Sausages
9812,Fried eggplant
9813,Sausages
9814,Fried eggplant
9815,Sausages
9816,Fried eggplant
9817,Sausages
9818,Fried eggplant
9819,Sausages
9820,Fried eggplant
9821,Sausages
9822,Fried eggplant
9823,Sausages
9824,Sausages
9825,Fried eggplant
9826,Sausages
9827,Stuffed Eggplant
9828,Sausages
9829,Olives
9830,Sausages
9831,Sausages
9832,Milk
9833,Low fat Milk
9834,Milk
9835,Milk
9836,Milk
9837,Milk Drink
9838,Low fat Milk
9839,Goats Milk
9840,Natural Yogurt
9841,Natural Yogurt
9842,Natural Yogurt
9843,Milk Drink
9844,Natural Yogurt
9845,Yogurt and Granola
9846,Natural Yogurt
9847,Natural Yogurt
9848,Natural Yogurt
9849,Natural Yogurt
9850,Natural Yogurt
9851,Natural Yogurt
9852,Natural Yogurt
9853,Natural Yogurt Drinks
9854,Natural Yogurt
9855,Natural Yogurt
9856,Natural Yogurt Drinks
9857,Natural Yogurt Drinks
9858,Natural Yogurt Drinks
9859,Fruit flavored Yogurt
9860,Goat Milk Yogurt
9861,Natural Yogurt Drinks
9862,Yogurt and Granola
9863,Yogurt with toppings
9864,Yogurt with toppings
9865,Yogurt with fruits
9866,Leben
9867,Yogurt with fruits
9868,Leben
9869,Goat Milk Yogurt
9871,Leben
9872,Natural Yogurt Drinks
9873,Sweet Leben
9874,Yogurt with fruits
9875,Yogurt with toppings
9876,Yogurt with fruits
9877,Labaneh
9878,Labaneh
9879,Labaneh
9880,Sheep milk Labaneh
9881,Labaneh
9882,Labaneh
9883,Labaneh
9884,Labaneh balls
9885,Sheep milk Labaneh
9886,Labaneh balls
9887,Labaneh
9888,Natural Yogurt
9889,Frozen yogurt
9890,Frozen yogurt
9891,Chocolate Milk
9892,Flavored milk drinks
9893,Mocaccino
9894,Diet Chocolate Milk
9895,Chocolate Milk
9896,Diet Ice Coffee
9897,Milk Smoothies
9898,Milkshake
9899,Sweetened Cocoa Powder
9900,Cooking cream
9901,Whipped cream
9902,Whipped cream
9903,Whipped cream
9904,Cream Cheese balls
9905,Vanilla Whipped cream
9906,Chocolate Whipped cream
9907,Coffee creamer
9908,Whipped cream
9909,Light cream
9910,Heavy cream
9912,Ice cream
9915,Ice cream
9916,Ice cream
9917,Ice cream
9918,Ice cream
9919,Ice cream
9920,Sherbet
9921,Frozen yogurt
9922,Ice cream
9923,Ice cream
9924,Ice cream
9925,Ice cream bar
9926,Ice cream
9927,Ice cream bar
9928,Ice cream
9930,Ice cream
9931,Ice cream
9932,Ice cream bar
9933,Ice cream
9934,Strawberry Ice cream
9935,Vanilla Ice cream
9936,Fruits Ice cream
9937,Ice cream bar
9938,Ice cream bar
9940,Low fat Ice cream
9941,Whipped Cream Pudding
9942,Chocolate Pudding
9943,Chocolate Pudding
9944,Chocolate Pudding
9945,Vanilla Pudding
9946,Dairy Pudding
9947,Dairy Pudding
9948,Dairy Pudding
9949,Triple layer Pudding
9950,Triple layer Pudding
9951,Dairy Pudding
9952,Chocolate Vanilla Pudding
9953,Banana Pudding
9954,Whipped Cream Pudding
9955,Vanilla Instant Pudding
9956,Instant Pudding
9957,Salep
9958,Salep powder
9959,Whipped Cream Pudding
9960,Whipped Cream Pudding
9961,Whipped Cream Pudding
9962,Whipped Cream Pudding
9963,Dairy Pudding
9964,Chocolate Mousse
9965,Bavarian cream
9966,Dulce de Leche Mousse
9967,Cheddar
9968,Yellow Cheese
9969,Parmesan cheese
9970,Tzfatit Goat Cheese
9971,Roquefort
9972,Tzfatit Cheese
9973,Salty Cheese
9974,Camembert or Brie
9975,Mozzarella Cheese
9976,Mozzarella Cheese
9977,Mozzarella Cheese
9978,Yellow Cheese
9979,Processed Cheese
9980,Tzfatit Cheese
9981,Yellow Cheese
9982,Yellow Cheese
9983,White Cheese
9984,Tzfatit Cheese
9985,Tzfatit Cheese
9986,Salty Cheese
9987,Salty Cheese
9988,Salty Cheese
9989,Salty Cheese
9990,Tzfatit Cheese
9991,Tzfatit Cheese
9992,Tzfatit Cheese
9993,Salty Cheese
9994,Feta Cheese
9995,Tzfatit Cheese
9996,Salty Cheese
9997,Salty Cheese
9998,Salty Cheese
9999,Tzfatit Cheese
10000,Salty Cheese
10001,Pecorino
10002,Goat Cheese
10003,Goat Cheese
10004,Salty Cheese
10005,Goat Cheese
10006,Goat Cheese
10007,Feta Cheese
10008,Feta Cheese
10009,Goat Cheese
10010,Goat Cheese
10011,Kashkaval
10012,Kashkaval
10013,Light Yellow Cheese
10014,Kashkaval
10015,Stuffed Vine leaves
10016,Processed Cheese
10017,Feta Cheese
10018,Salty Cheese
10019,Salty Cheese
10020,Brie Cheese
10021,Salty Cheese
10022,White Cheese
10023,Halloumi Cheese
10024,Halloumi Cheese
10025,Halloumi Cheese
10026,Yellow Cheese
10027,Yellow Cheese
10028,Cottage cheese
10029,Cottage cheese
10031,Cottage cheese
10032,Cottage and Yogurt
10033,Cottage and Yogurt
10034,Cottage cheese
10035,Cottage and topping
10036,Cottage cheese
10037,Cottage cheese
10038,Ricotta Cheese
10039,Ricotta Cheese
10040,Ricotta Cheese
10041,Ricotta Cheese
10042,Yogurt Cheese
10043,Yogurt Cheese
10044,Sweetened White Cheese
10045,Sweetened White Cheese
10046,Cheese with Chocolate
10047,Cheese with Fruits
10048,Sweetened White Cheese
10049,Cheese with Fruits
10050,Cheese with raisins
10051,White Cheese
10052,Cheese with Fruits
10053,White Cheese
10054,White Cheese
10055,Goat Cheese
10056,White Cheese
10057,White Cheese
10058,White Cheese
10059,Cheese with Olives
10060,Light Cream Cheese
10061,White Cheese
10062,White Cheese
10064,Cheese with Olives
10065,White Cheese
10066,White Cheese
10067,Light Cream Cheese
10068,White Cheese
10069,Sweetened White Cheese
10070,White Cheese
10071,Light Cream Cheese
10072,Olives White Cheese
10073,White Cheese
10074,White Cheese
10075,Goat Cheese
10076,White Cheese
10077,Cream Cheese
10078,Cream Cheese
10079,Mascarpone Cheese
10080,Cream Cheese
10081,Olives/Dill Cream Cheese
10082,Cream Cheese
10083,Semi soft Cheese
10084,Semi soft Cheese
10085,Semi soft Cheese
10086,Semi soft Cheese
10087,Semi soft Cheese
10088,Semi soft Cheese
10089,Yellow Cheese
10090,Yellow Cheese
10091,Mozzarella Cheese
10092,Yellow Cheese
10093,Yellow Cheese
10094,Salty Cheese Sandwich
10095,Cheese Sandwich
10096,Yellow Cheese Sandwich
10097,Mozzarella Cheese
10098,Steak
10099,Steak
10100,Entrecote
10101,Beef
10102,Steak
10103,Beef
10104,Beef Fillet
10105,Beef
10106,Beef
10107,Beef
10108,Meatballs
10109,Meatballs
10110,Hamburger
10111,Hamburger
10112,Minced meat
10113,Kebab
10114,Kebab
10115,Meatballs
10116,Hamburger
10117,Hamburger
10118,Kebab
10119,Kebab
10120,Meatballs
10121,Meatballs
10122,Cold cut
10123,Hamburger
10124,Pork
10125,Pork
10126,Mutton
10127,Kebab
10128,Veal
10129,Veal Cutlet
10130,Veal
10131,Veal Hamburger
10132,Pullet
10133,Chicken breast
10134,Chicken breast
10135,Schnitzel
10136,Chicken legs
10137,Chicken legs
10138,Chicken drumstick
10139,Chicken drumstick
10140,Chicken drumstick
10141,Chicken drumstick
10142,Chicken thighs
10143,Chicken thighs
10144,Chicken Sausage
10145,Chicken Sausage
10146,Chicken wings
10147,Chicken Meatballs
10148,Chicken
10149,Chicken Meatballs
10150,Chicken shish
10151,Chicken Kebab
10152,Chicken
10153,Chicken meatballs
10154,Chicken
10155,Schnitzel
10156,Chicken Kebab
10157,Schnitzel
10158,Nuggets
10159,Schnitzel
10160,Chicken fillet
10161,Schnitzel
10162,Nuggets
10163,Nuggets
10164,Turkey breast
10165,Schnitzel
10166,Schnitzel
10167,Schnitzel
10168,Schnitzel
10169,Schnitzel
10170,Schnitzel
10171,Turkey in BBQ
10172,Chicken fillet
10173,Schnitzel
10174,Turkey breast
10175,Nuggets
10176,Nuggets
10177,Schnitzel
10178,Turkey breast
10179,Nuggets
10180,Turkey
10181,Turkey Shawarma
10182,Schnitzel
10183,Turkey Shawarma
10184,Turkey Shawarma
10185,Turkey
10186,Turkey Shawarma
10187,Turkey in BBQ
10188,Turkey breast
10189,Turkey breast
10190,Turkey breast
10191,Turkey breast
10192,Turkey breast
10193,Turkey
10194,Stuffed Turkey
10195,Turkey fillet
10196,Turkey
10197,Turkey meatballs
10198,Turkey
10199,Turkey
10200,Turkey meatballs
10201,Schnitzel
10202,Turkey in BBQ
10203,Turkey meatballs
10204,Turkey meatballs
10205,Goose
10206,Pate
10207,Pate
10209,Chicken
10210,Beef tongue
10211,Veal Tongue
10212,Jellies
10213,Sausages
10214,Sausages
10215,Sausages
10216,Sausages
10217,Sausages
10218,Sausages
10219,Sausages
10220,Sausages
10221,Sausages
10222,Sausages
10223,Sausages
10225,Cold cut
10226,Mortadella
10227,Cold cut
10228,Cold cut
10229,Cold cut
10230,Cold cut
10231,Cold cut
10232,Cold cut
10233,Cold cut
10234,Cold cut
10235,Cold cut
10236,Cold cut
10237,Cold cut
10238,Cold cut
10239,Pastrami
10240,Pastrami
10241,Pastrami
10242,Pastrami
10243,Pastrami
10244,Pastrami
10245,Pastrami
10246,Pastrami
10247,Pastrami
10248,Pastrami
10249,Chicken Sausage
10250,Pastrami
10251,Vegetable Schnitzel
10252,Gilthead Bream
10253,Tilapia
10254,Stuffed Carp
10255,Stuffed Carp
10256,Fish schnitzel
10257,Fish schnitzel
10258,Saithe
10259,Coated Saithe
10260,Smoked Saithe
10261,Saithe
10262,Cod
10263,Coated Cod
10264,Cod balls
10265,Cod schnitzel
10266,Halibut
10267,Cod
10268,Alaska pollock
10269,Alaska pollock
10270,Herring
10271,Herring fillets
10272,Herring
10273,Salted Herring
10274,Herring
10275,Pickled Herring
10276,Smoked Mackerel Fish
10277,Mackerel Fish
10278,Smoked Mackerel Fish
10280,Nile perch
10281,Fish schnitzel
10282,Fish schnitzel
10283,Fried Nile perch
10284,Fish balls
10285,Nile perch
10286,Fish balls
10287,Fish schnitzel
10288,Fish schnitzel
10289,Salmon
10290,Salmon
10291,Salmon Spread
10292,Sardine
10293,Sardine
10295,Smoked Sardine
10296,Trout
10297,Tuna Fish
10298,Fish schnitzel
10299,Tuna Salad
10300,Tuna Salad
10301,Smoked Tuna Fish
10302,Fish balls
10303,Tuna Salad
10304,Smoked Tuna Fish
10305,Tuna Salad
10306,Tuna Spread
10307,Fish Roe Salad
10308,Fish Roe Salad
10309,Fish Roe Salad
10310,Turkey breast
10311,Stuffed Chicken
10312,Meatballs
10313,Kebab
10314,Potato Pie
10315,Stuffed Chicken
10316,Turkey meatballs
10318,Beef
10319,Meatballs
10320,Tuna Salad
10321,Pastrami Sandwich
10322,Chicken Sandwich
10323,Sausage Sandwich
10324,Hamburger sandwich
10325,Hamburger sandwich
10326,Schnitzel sandwich
10327,Chicken Sandwich
10328,Tuna Sandwich
10329,Tuna Sandwich
10330,Tuna Salad Sandwich
10331,Sausages
10332,Chicken soup
10333,Chicken soup
10334,Chicken soup
10335,Chicken soup powder
10336,Chicken soup
10337,Chicken soup
10338,Chinese soup
10339,Soup
10340,Chicken soup powder
10341,Broth powder
10342,Chicken soup powder
10343,Egg Sandwich
10344,Meringue Kisses
10345,Hummus Salad
10346,Hummus Salad
10347,Hummus Salad
10348,Hummus Salad
10349,Hummus Salad
10350,Hummus Salad
10351,Falafel
10352,Falafel
10353,Hummus
10354,Majadra
10355,Hummus
10356,Soy snack
10357,Soy snack
10358,Soy snack
10359,Tofu
10360,Tofu
10361,Tofu cheese
10362,Tofu ice cream
10363,Tofu
10364,Soy cheese
10365,Tofu dogs
10366,Tofu Schnitzel
10367,Tofu Schnitzel
10368,Soy spread
10369,Tofu salami
10370,Tofu pastrami
10371,Tofu
10372,Tofu
10373,Tofu
10374,Soymilk
10375,Tofu Cake
10376,Tofu Cracker
10377,Soy chips
10378,Soy chips
10379,Soy chips
10380,Soy chips
10381,Tofu ice cream
10382,Tofu ice cream
10383,Soy Pudding
10384,Sugar Free Soy Pudding
10385,Soy Pudding
10386,Sugar Free Soy Pudding
10387,Sugar Free Soy Yogurt
10388,Soy Pudding
10389,Diet Soy Pudding
10390,Soy Yogurt
10391,Soy ice cream
10392,Soy Pudding
10393,Soy Pudding
10394,Soy Pudding
10395,Soymilk
10396,Flavored Soymilk
10397,Soymilk
10398,Chocolate Soymilk
10399,Vanilla Soymilk
10400,Soymilk
10401,Soymilk
10402,Soymilk
10403,Flavored Soymilk
10404,Light Soymilk
10405,Soymilk
10406,Soymilk
10407,Pasta Bolognese
10408,Majadra
10409,Veggie sausage
10410,Pasta and vegetables
10411,Bean soup
10412,Bean soup
10413,Bean soup
10414,Pea soup
10415,Pea soup
10416,Lentil Soup
10417,Lentil Soup
10418,Vegetarian Mincemeat
10419,Veggie sausage
10420,Veggie sausage
10421,Veggie Schnitzel
10422,Veggie burger
10423,Veggie burger
10424,Veggie Schnitzel
10425,Tofu corn schnitzel
10426,Veggie burger sandwich
10427,Veggie Schnitzel
10428,Vegetarian roast
10429,Vegetarian roast
10430,Vegetarian roast
10431,Almonds
10432,Almonds
10433,Coated Almonds
10434,Brazil nuts
10435,Cashew
10436,Hazelnuts
10437,Nuts
10438,Pistachio
10439,Walnuts
10440,Almond spread
10441,Almond Beverage
10442,Sunflower seeds
10443,Sunflower seeds
10444,Watermelon Seeds
10445,Sesame Butter
10446,Sesame seeds
10447,Tahini
10448,Carob flour
10449,Bread
10450,Bread
10451,Bread
10452,Bread
10453,Ciabatta
10454,Bread
10455,Olive Bread
10456,Bread
10457,Onion Bread
10458,Baguette
10459,Light Bread
10460,Wholemeal Light Bread
10461,Bread
10462,Wholemeal Light Bread
10463,Bread
10464,Pita
10465,Wholemeal Pita
10466,Pita
10467,Pita
10468,Challah
10469,Challah
10470,Sweet Challah
10471,Roll
10472,Roll
10473,Light Roll
10474,Sweet Roll
10475,Croissant
10476,Croissant
10477,Croissant
10478,Bagel
10479,Grilled cheese
10480,Sweet Bagel
10481,Croutons
10482,Croutons
10483,Bread Crumbs
10484,Soup mandels
10485,Soup mandels
10486,Grissini Crumbs
10487,Cookie crumbs
10488,Croutons
10489,Rusks
10490,Wholemeal Bread
10491,Wholemeal Bread
10492,Wholemeal Challah
10493,Wholemeal Bread
10494,Ciabatta
10495,Wholemeal Baguette
10496,Wholemeal Bread
10497,Wholemeal Bread
10498,Wholemeal Bread
10499,Wholemeal Bread
10502,Wholemeal Light Bread
10503,Wholemeal Bagel
10504,Wholemeal Roll
10505,Wholemeal Light Bread
10506,Light Bread
10507,Wholemeal Light Bread
10508,Light Bread
10509,Wholemeal Bread
10510,Bread
10511,Bread
10512,Light Bread
10513,Wholemeal Light Bread
10514,Wholemeal Bread
10515,Wholemeal Bread
10516,Wholemeal Light Bread
10517,Wholemeal Bread
10518,Wholemeal Light Roll
10519,Tofu Bread
10520,Wholemeal Bread
10521,Bread
10522,Light Bread
10523,Light Bread
10524,Bread
10525,Light Bread
10526,Danish
10527,Danish
10528,Danish
10529,Danish
10530,Danish
10531,Honey Cake
10532,Cake
10533,Mousse Cake
10534,Halva mousse cake
10535,Cheesecake
10536,Cheesecake
10537,Black Forest cake
10538,Marble Cake
10539,Cake
10540,Cookies
10541,Marble Cake
10542,Chocolate cake
10543,Muffin
10544,Muffin
10545,Muffin
10546,Muffin
10547,Chocolate cake
10548,Chocolate cake
10549,Swiss roll
10550,Swiss roll
10551,Swiss roll
10552,Plum cake
10553,English cake
10554,Cake
10555,Nut cake
10556,Honey Cake
10558,English cake
10559,Sugar Free Cake
10560,Sugar Free Cake
10561,Sugar Free Cake
10562,Sugar Free Cake
10563,Sugar Free Cake
10564,Sugar Free Cake
10565,Sugar Free Brownies
10566,Cookies
10567,Cookies
10568,Granola Cookies
10569,Cookies
10570,Cookies
10571,Cake
10572,Coffee Cake
10573,Cake
10574,Almond Cake
10575,English cake
10576,Cake
10577,Cream pie
10578,Cream pie
10579,Spongecake
10580,Marble Cake
10581,Chocolate Cookies
10582,Butter Cookies
10583,Butter Cookies
10585,Nut Cookies
10586,Cookies
10588,Granola Cookies
10589,Cookies
10590,Honey Cookies
10591,Cookies
10592,Cookies
10593,Cookies
10594,Alfajores
10595,Cookies
10597,Elephant Ears
10598,Cookies
10599,Biscuit
10600,Cookies
10601,Cookies
10602,Sugar Free Cookies
10603,Cookies
10604,Cookies
10605,Cookies
10606,Chocolate Biscuit
10607,Cookies
10608,Cookies
10609,Coated Biscuits
10610,Cookies
10611,Cookies
10612,Sugar Free Cookies
10613,Sugar Free Cookies
10614,Sugar Free Cookies
10615,Sugar free Biscuits
10616,Sugar Free Cookies
10617,Sugar Free Cookies
10618,Sugar Free Cookies
10619,Sugar Free Cookies
10620,Sugar Free Cookies
10621,Cookies
10622,Butter Cookies
10623,Cookies
10624,Cookies
10625,Wafers
10626,Wafers
10627,Wafers
10628,Wafers
10629,Coated Wafers
10630,Coated Wafers
10631,Wafer sticks
10632,Waffles
10633,Wafers
10634,Wafer sticks
10635,Wafers
10636,Ice cream cone
10637,Sugar Free Wafers
10638,Apple pie
10639,Sugar Free Cake
10640,Strudel
10641,Strudel
10642,Hamantaschen
10643,Hamantaschen
10644,Hamantaschen
10645,Cookies
10646,Rugelach
10647,Rugelach
10648,Cheesecake
10649,Cereal Bar
10650,Corn Flake Bar
10651,Shugi Snack Bar
10652,Kokoman bar
10653,Energy Bar
10654,Corn Flake Bar
10655,Granola bar
10656,Sugar Free Cereal Bar
10657,Sugar Free Cereal Bar
10658,Cereal Bar
10659,Corny Granola Bar
10660,Cereal Bar
10661,Cereal Bar
10662,Cereal Bar
10663,Cereal Bar
10664,Cereal Bar
10665,Cereal Bar
10666,Cereal Bar
10667,Cereal Bar
10668,Cereal Bar
10669,Cereal Bar
10670,Cereal Bar
10671,Fruits snack
10672,Coconut Banana Bar
10673,Snack Apples
10674,Cereal Bar
